10065,14.760523854069223,188,0.05083829096809086
10069,13.391304347826088,1,0.010752688172043012
10453,14.792642140468228,3665,0.12778048950561327
10452,14.569486404833837,3073,0.1398216398216398
10451,13.367441860465116,1488,0.15168195718654434
10457,14.186538461538461,6837,0.15923700391280043
10456,14.224137931034482,5038,0.1729251046886799
10455,14.716300940438872,1195,0.13368385725472648
10454,14.537117903930131,697,0.10659122189937299
10459,14.382663847780126,1836,0.12497447416785787
10458,14.943661971830986,6346,0.15764892929895166
10011,14.572707736389685,850,0.09263295553618134
11204,16.05679012345679,28,0.0341047503045067
10010,14.908100748808714,235,0.08611212898497618
11385,14.704574332909784,1381,0.10238730723606168
11234,13.38279301745636,35,0.023071852340145024
10016,15.356054836252856,492,0.09067453004054553
10014,14.820982839313572,1003,0.10844415612498648
10280,14.346938775510203,29,0.20714285714285716
11379,13.481884057971014,47,0.06033376123234917
11378,14.486328125,65,0.06429277942631058
11102,13.875527426160337,69,0.09636871508379888
11103,14.36410635155096,191,0.14033798677443057
11377,14.998463901689709,421,0.11226666666666667
11101,14.306847545219638,504,0.0855106888361045
11370,13.69277108433735,16,0.008316008316008316
11104,15.365671641791044,127,0.15011820330969267
11105,14.280722891566265,37,0.06085526315789474
11375,13.994176372712147,83,0.09201773835920177
11374,14.998154981549815,59,0.08392603129445235
10028,14.944078947368421,477,0.09321868282196599
10464,16.358490566037737,1,0.001524390243902439
10040,14.843037974683543,905,0.17924341453753218
11106,14.880597014925373,163,0.0682865521575199
11228,14.008746355685131,6,0.013605442176870748
10044,11.435897435897436,12,0.5217391304347826
11201,14.009576612903226,865,0.1389558232931727
11203,15.18235294117647,270,0.10309278350515463
10128,15.262593783494106,924,0.1370919881305638
11205,14.712826333711691,1241,0.18177823348469313
11373,15.70479704797048,356,0.037067888379841735
11207,14.8558352402746,729,0.03487704525882691
11226,15.520661157024794,548,0.1423007011165931
11208,15.417503586800574,195,0.013635410111181035
11372,15.84419642857143,828,0.08653846153846154
11225,14.424137931034483,841,0.10165598936298803
10025,16.11247443762781,1982,0.1220969629766525
11368,15.087796797349531,494,0.05168986083499006
11369,13.356603773584906,25,0.032552083333333336
11366,14.681159420289855,1,0.004739336492890996
11223,14.77766990291262,70,0.05263157894736842
11364,15.119760479041917,6,0.031088082901554404
11365,14.076612903225806,9,0.026470588235294117
11362,14.862295081967213,2,0.015873015873015872
11360,14.25,2,0.019230769230769232
11222,14.632778264680105,791,0.18726325757575757
10021,15.426078028747433,373,0.08183413777972795
11212,15.008503401360544,335,0.13911960132890366
11213,16.32620320855615,1171,0.12622615069526788
11210,14.612774451097804,109,0.08423493044822257
11211,14.368468066100938,1606,0.22305555555555556
11216,15.234375,2397,0.18452655889145497
11217,13.502470007057163,1780,0.2777777777777778
11214,15.673357664233576,102,0.046810463515374025
11215,14.508702138239682,828,0.24310041103934232
10035,14.970786516853932,1103,0.0978270509977827
10034,15.69205298013245,962,0.15942989724892276
10037,15.533333333333333,250,0.08707767328456983
10036,14.766030208036478,564,0.11323027504517165
10031,15.498355263157896,2142,0.1375722543352601
10030,13.73953488372093,815,0.09289866636270375
10033,15.441348973607038,1722,0.17918834547346513
10032,16.297260273972604,2182,0.1761239809508435
11001,19.357142857142858,8,0.08163265306122448
11358,15.343786295005808,10,0.021231422505307854
11004,15.473118279569892,1,0.007042253521126761
11694,14.750889679715302,3,0.011627906976744186
11357,13.808,13,0.02152317880794702
11356,14.101045296167248,13,0.031476997578692496
11355,16.7952,94,0.06451612903225806
11354,16.32322801024765,78,0.04564072557050907
10039,15.446927374301676,334,0.12661106899166036
10038,15.42421353670162,461,0.15423218467714955
10309,14.910843373493975,50,0.0508130081300813
10308,15.414012738853502,37,0.03220191470844212
10307,13.709923664122137,32,0.0475482912332838
10306,14.575809199318568,111,0.041557469112691876
10305,14.896484375,148,0.038322112894873125
10304,17.099290780141843,181,0.03627254509018036
10303,15.974747474747474,165,0.05695547117707974
10302,16.615168539325843,123,0.054642381163927146
10301,14.67557251908397,256,0.03558026407227241
11229,15.394640682095005,26,0.023070097604259095
10029,15.732302685109845,1977,0.14366688467407893
10026,16.03099173553719,1256,0.14225846641748782
