40.523,-74.005,3.2048
40.523,-73.997,2.905
40.523,-73.988,2.5203
40.523,-73.98,2.0625
40.523,-73.972,1.5625
40.523,-73.963,1.0667
40.523,-73.955,0.62925
40.523,-73.946,0.3027
40.523,-73.938,0.12782
40.523,-73.93,0.12625
40.523,-73.921,0.29661
40.523,-73.913,0.61498
40.523,-73.904,1.0393
40.523,-73.896,1.5164
40.523,-73.888,1.9902
40.523,-73.879,2.409
40.523,-73.871,2.7317
40.523,-73.863,2.93
40.523,-73.854,2.99
40.523,-73.846,2.9102
40.523,-73.837,2.6993
40.523,-73.829,2.3728
40.523,-73.821,1.9508
40.523,-73.812,1.4558
40.523,-73.804,0.91129
40.523,-73.795,0.34135
40.523,-73.787,0
40.523,-73.779,0
40.523,-73.77,0
40.523,-73.762,0
40.523,-73.753,0
40.523,-73.745,0
40.523,-73.737,0
40.523,-73.728,0
40.523,-73.72,0
40.523,-73.712,0
40.523,-73.703,0
40.523,-73.695,0
40.523,-73.686,0
40.523,-73.678,0
40.523,-73.67,0
40.523,-73.661,0
40.523,-73.653,0
40.523,-73.644,0
40.523,-73.636,0
40.523,-73.628,0
40.523,-73.619,0
40.523,-73.611,0
40.523,-73.603,0
40.523,-73.594,0
40.523,-73.586,0
40.523,-73.577,0
40.523,-73.569,0
40.523,-73.561,0
40.523,-73.552,0
40.523,-73.544,0
40.523,-73.535,0
40.523,-73.527,0
40.523,-73.519,0
40.523,-73.51,0
40.523,-73.502,0
40.523,-73.494,0
40.523,-73.485,0
40.523,-73.477,0
40.523,-73.468,0
40.523,-73.46,0
40.523,-73.452,0
40.523,-73.443,0
40.523,-73.435,0
40.523,-73.426,0
40.523,-73.418,0
40.523,-73.41,0
40.523,-73.401,0
40.523,-73.393,0
40.523,-73.384,0
40.523,-73.376,0
40.523,-73.368,0
40.523,-73.359,0
40.523,-73.351,0
40.523,-73.343,0
40.523,-73.334,0
40.523,-73.326,0
40.523,-73.317,0
40.523,-73.309,0
40.523,-73.301,0
40.523,-73.292,0
40.523,-73.284,0
40.523,-73.275,0
40.523,-73.267,0
40.523,-73.259,0
40.523,-73.25,0
40.523,-73.242,0
40.523,-73.234,0
40.523,-73.225,0
40.523,-73.217,0
40.523,-73.208,0
40.523,-73.2,0
40.523,-73.192,0
40.523,-73.183,0
40.53,-74.248,3.4675
40.53,-74.24,3.1393
40.53,-74.232,2.947
40.53,-74.223,2.8812
40.53,-74.215,2.9128
40.53,-74.206,3.0001
40.53,-74.198,3.0982
40.53,-74.19,3.1695
40.53,-74.181,3.1919
40.53,-74.173,3.1627
40.53,-74.164,3.0984
40.53,-74.156,3.0287
40.53,-74.148,2.9883
40.53,-74.139,3.0067
40.53,-74.131,3.0997
40.53,-74.122,3.2652
40.53,-74.114,3.4831
40.53,-74.106,3.7207
40.53,-74.097,3.9407
40.53,-74.089,4.111
40.53,-74.081,4.2119
40.53,-74.072,4.2403
40.53,-74.064,4.2086
40.53,-74.055,4.139
40.53,-74.047,4.0555
40.53,-74.039,3.9748
40.53,-74.03,3.9005
40.53,-74.022,3.8208
40.53,-74.013,3.7117
40.53,-74.005,3.5437
40.53,-73.997,3.2922
40.53,-73.988,2.9459
40.53,-73.98,2.5137
40.53,-73.972,2.0255
40.53,-73.963,1.5293
40.53,-73.955,1.0823
40.53,-73.946,0.74055
40.53,-73.938,0.54836
40.53,-73.93,0.52987
40.53,-73.921,0.68506
40.53,-73.913,0.99026
40.53,-73.904,1.403
40.53,-73.896,1.8696
40.53,-73.888,2.3337
40.53,-73.879,2.7441
40.53,-73.871,3.0604
40.53,-73.863,3.2561
40.53,-73.854,3.3182
40.53,-73.846,3.2461
40.53,-73.837,3.0482
40.53,-73.829,2.7389
40.53,-73.821,2.3362
40.53,-73.812,1.8596
40.53,-73.804,1.3296
40.53,-73.795,0.76752
40.53,-73.787,0.19503
40.53,-73.779,0
40.53,-73.77,0
40.53,-73.762,0
40.53,-73.753,0
40.53,-73.745,0
40.53,-73.737,0
40.53,-73.728,0
40.53,-73.72,0
40.53,-73.712,0
40.53,-73.703,0
40.53,-73.695,0
40.53,-73.686,0
40.53,-73.678,0
40.53,-73.67,0
40.53,-73.661,0
40.53,-73.653,0
40.53,-73.644,0
40.53,-73.636,0
40.53,-73.628,0
40.53,-73.619,0
40.53,-73.611,0
40.53,-73.603,0
40.53,-73.594,0
40.53,-73.586,0
40.53,-73.577,0
40.53,-73.569,0
40.53,-73.561,0
40.53,-73.552,0
40.53,-73.544,0
40.53,-73.535,0
40.53,-73.527,0
40.53,-73.519,0
40.53,-73.51,0
40.53,-73.502,0
40.53,-73.494,0
40.53,-73.485,0
40.53,-73.477,0
40.53,-73.468,0
40.53,-73.46,0
40.53,-73.452,0
40.53,-73.443,0
40.53,-73.435,0
40.53,-73.426,0
40.53,-73.418,0
40.53,-73.41,0
40.53,-73.401,0
40.53,-73.393,0
40.53,-73.384,0
40.53,-73.376,0
40.53,-73.368,0
40.53,-73.359,0
40.53,-73.351,0
40.53,-73.343,0
40.53,-73.334,0
40.53,-73.326,0
40.53,-73.317,0
40.53,-73.309,0
40.53,-73.301,0
40.53,-73.292,0
40.53,-73.284,0
40.53,-73.275,0
40.53,-73.267,0
40.53,-73.259,0
40.53,-73.25,0
40.53,-73.242,0
40.53,-73.234,0
40.53,-73.225,0
40.53,-73.217,0
40.53,-73.208,0
40.53,-73.2,0
40.53,-73.192,0
40.53,-73.183,0
40.536,-74.248,3.244
40.536,-74.24,3.0136
40.536,-74.232,2.9147
40.536,-74.223,2.9306
40.536,-74.215,3.0256
40.536,-74.206,3.1533
40.536,-74.198,3.2673
40.536,-74.19,3.3311
40.536,-74.181,3.3267
40.536,-74.173,3.258
40.536,-74.164,3.149
40.536,-74.156,3.0374
40.536,-74.148,2.9641
40.536,-74.139,2.9627
40.536,-74.131,3.05
40.536,-74.122,3.2221
40.536,-74.114,3.4547
40.536,-74.106,3.7097
40.536,-74.097,3.9448
40.536,-74.089,4.1242
40.536,-74.081,4.2272
40.536,-74.072,4.2524
40.536,-74.064,4.2161
40.536,-74.055,4.1458
40.536,-74.047,4.0705
40.536,-74.039,4.011
40.536,-74.03,3.9723
40.536,-74.022,3.9412
40.536,-74.013,3.8896
40.536,-74.005,3.7829
40.536,-73.997,3.59
40.536,-73.988,3.2945
40.536,-73.98,2.9015
40.536,-73.972,2.4396
40.536,-73.963,1.9571
40.536,-73.955,1.5133
40.536,-73.946,1.1669
40.536,-73.938,0.96475
40.536,-73.93,0.93288
40.536,-73.921,1.0723
40.536,-73.913,1.3599
40.536,-73.904,1.7533
40.536,-73.896,2.1993
40.536,-73.888,2.6428
40.536,-73.879,3.0343
40.536,-73.871,3.336
40.536,-73.863,3.5239
40.536,-73.854,3.5872
40.536,-73.846,3.5264
40.536,-73.837,3.3498
40.536,-73.829,3.0699
40.536,-73.821,2.7018
40.536,-73.812,2.261
40.536,-73.804,1.7639
40.536,-73.795,1.2276
40.536,-73.787,0.67063
40.536,-73.779,0.11303
40.536,-73.77,0
40.536,-73.762,0
40.536,-73.753,0
40.536,-73.745,0
40.536,-73.737,0
40.536,-73.728,0
40.536,-73.72,0
40.536,-73.712,0
40.536,-73.703,0
40.536,-73.695,0
40.536,-73.686,0
40.536,-73.678,0
40.536,-73.67,0
40.536,-73.661,0
40.536,-73.653,0
40.536,-73.644,0
40.536,-73.636,0
40.536,-73.628,0
40.536,-73.619,0
40.536,-73.611,0
40.536,-73.603,0
40.536,-73.594,0
40.536,-73.586,0
40.536,-73.577,0
40.536,-73.569,0
40.536,-73.561,0
40.536,-73.552,0
40.536,-73.544,0
40.536,-73.535,0
40.536,-73.527,0
40.536,-73.519,0
40.536,-73.51,0
40.536,-73.502,0
40.536,-73.494,0
40.536,-73.485,0
40.536,-73.477,0
40.536,-73.468,0
40.536,-73.46,0
40.536,-73.452,0
40.536,-73.443,0
40.536,-73.435,0
40.536,-73.426,0
40.536,-73.418,0
40.536,-73.41,0
40.536,-73.401,0
40.536,-73.393,0
40.536,-73.384,0
40.536,-73.376,0
40.536,-73.368,0
40.536,-73.359,0
40.536,-73.351,0
40.536,-73.343,0
40.536,-73.334,0
40.536,-73.326,0
40.536,-73.317,0
40.536,-73.309,0
40.536,-73.301,0
40.536,-73.292,0
40.536,-73.284,0
40.536,-73.275,0
40.536,-73.267,0
40.536,-73.259,0
40.536,-73.25,0
40.536,-73.242,0
40.536,-73.234,0
40.536,-73.225,0
40.536,-73.217,0
40.536,-73.208,0
40.536,-73.2,0
40.536,-73.192,0
40.536,-73.183,0
40.542,-74.248,2.9288
40.542,-74.24,2.7996
40.542,-74.232,2.7983
40.542,-74.223,2.9003
40.542,-74.215,3.0636
40.542,-74.206,3.2374
40.542,-74.198,3.3733
40.542,-74.19,3.436
40.542,-74.181,3.4113
40.542,-74.173,3.3092
40.542,-74.164,3.1607
40.542,-74.156,3.0109
40.542,-74.148,2.9065
40.542,-74.139,2.8847
40.542,-74.131,2.9636
40.542,-74.122,3.1373
40.542,-74.114,3.3778
40.542,-74.106,3.642
40.542,-74.097,3.8832
40.542,-74.089,4.0625
40.542,-74.081,4.1587
40.542,-74.072,4.1722
40.542,-74.064,4.1235
40.542,-74.055,4.0458
40.542,-74.047,3.9735
40.542,-74.039,3.9313
40.542,-74.03,3.9259
40.542,-74.022,3.9432
40.542,-74.013,3.9514
40.542,-74.005,3.9105
40.542,-73.997,3.7834
40.542,-73.988,3.5484
40.542,-73.98,3.2064
40.542,-73.972,2.7839
40.542,-73.963,2.3288
40.542,-73.955,1.9012
40.542,-73.946,1.5613
40.542,-73.938,1.3574
40.542,-73.93,1.3166
40.542,-73.921,1.4407
40.542,-73.913,1.7068
40.542,-73.904,2.0736
40.542,-73.896,2.4891
40.542,-73.888,2.9009
40.542,-73.879,3.2628
40.542,-73.871,3.541
40.542,-73.863,3.7153
40.542,-73.854,3.7781
40.542,-73.846,3.7315
40.542,-73.837,3.5834
40.542,-73.829,3.3445
40.542,-73.821,3.0258
40.542,-73.812,2.6379
40.542,-73.804,2.1918
40.542,-73.795,1.6994
40.542,-73.787,1.175
40.542,-73.779,0.63573
40.542,-73.77,0.10118
40.542,-73.762,0
40.542,-73.753,0
40.542,-73.745,0
40.542,-73.737,0
40.542,-73.728,0
40.542,-73.72,0
40.542,-73.712,0
40.542,-73.703,0
40.542,-73.695,0
40.542,-73.686,0
40.542,-73.678,0
40.542,-73.67,0
40.542,-73.661,0
40.542,-73.653,0
40.542,-73.644,0
40.542,-73.636,0
40.542,-73.628,0
40.542,-73.619,0
40.542,-73.611,0
40.542,-73.603,0
40.542,-73.594,0
40.542,-73.586,0
40.542,-73.577,0
40.542,-73.569,0
40.542,-73.561,0
40.542,-73.552,0
40.542,-73.544,0
40.542,-73.535,0
40.542,-73.527,0
40.542,-73.519,0
40.542,-73.51,0
40.542,-73.502,0
40.542,-73.494,0
40.542,-73.485,0
40.542,-73.477,0
40.542,-73.468,0
40.542,-73.46,0
40.542,-73.452,0
40.542,-73.443,0
40.542,-73.435,0
40.542,-73.426,0
40.542,-73.418,0
40.542,-73.41,0
40.542,-73.401,0
40.542,-73.393,0
40.542,-73.384,0
40.542,-73.376,0
40.542,-73.368,0
40.542,-73.359,0
40.542,-73.351,0
40.542,-73.343,0
40.542,-73.334,0
40.542,-73.326,0
40.542,-73.317,0
40.542,-73.309,0
40.542,-73.301,0
40.542,-73.292,0
40.542,-73.284,0
40.542,-73.275,0
40.542,-73.267,0
40.542,-73.259,0
40.542,-73.25,0
40.542,-73.242,0
40.542,-73.234,0
40.542,-73.225,0
40.542,-73.217,0
40.542,-73.208,0
40.542,-73.2,0
40.542,-73.192,0
40.542,-73.183,0
40.549,-74.248,2.5339
40.549,-74.24,2.507
40.549,-74.232,2.6048
40.549,-74.223,2.7957
40.549,-74.215,3.0313
40.549,-74.206,3.2566
40.549,-74.198,3.4212
40.549,-74.19,3.4906
40.549,-74.181,3.4539
40.549,-74.173,3.3262
40.549,-74.164,3.1451
40.549,-74.156,2.9619
40.549,-74.148,2.8289
40.549,-74.139,2.7865
40.549,-74.131,2.8538
40.549,-74.122,3.0235
40.549,-74.114,3.2644
40.549,-74.106,3.5291
40.549,-74.097,3.7672
40.549,-74.089,3.9374
40.549,-74.081,4.0181
40.549,-74.072,4.0121
40.549,-74.064,3.9441
40.549,-74.055,3.8526
40.549,-74.047,3.7775
40.549,-74.039,3.7476
40.549,-74.03,3.7714
40.549,-74.022,3.834
40.549,-74.013,3.9005
40.549,-74.005,3.926
40.549,-73.997,3.8681
40.549,-73.988,3.6995
40.549,-73.98,3.4171
40.549,-73.972,3.0447
40.549,-73.963,2.6289
40.549,-73.955,2.2295
40.549,-73.946,1.9069
40.549,-73.938,1.7097
40.549,-73.93,1.665
40.549,-73.921,1.7747
40.549,-73.913,2.0165
40.549,-73.904,2.3499
40.549,-73.896,2.7258
40.549,-73.888,3.0952
40.549,-73.879,3.417
40.549,-73.871,3.6627
40.549,-73.863,3.8172
40.549,-73.854,3.8768
40.549,-73.846,3.8459
40.549,-73.837,3.7323
40.549,-73.829,3.5439
40.549,-73.821,3.2875
40.549,-73.812,2.9679
40.549,-73.804,2.5895
40.549,-73.795,2.1581
40.549,-73.787,1.6828
40.549,-73.779,1.177
40.549,-73.77,0.65822
40.549,-73.762,0.14724
40.549,-73.753,0
40.549,-73.745,0
40.549,-73.737,0
40.549,-73.728,0
40.549,-73.72,0
40.549,-73.712,0
40.549,-73.703,0
40.549,-73.695,0
40.549,-73.686,0
40.549,-73.678,0
40.549,-73.67,0
40.549,-73.661,0
40.549,-73.653,0
40.549,-73.644,0
40.549,-73.636,0
40.549,-73.628,0
40.549,-73.619,0
40.549,-73.611,0
40.549,-73.603,0
40.549,-73.594,0
40.549,-73.586,0
40.549,-73.577,0
40.549,-73.569,0
40.549,-73.561,0
40.549,-73.552,0
40.549,-73.544,0
40.549,-73.535,0
40.549,-73.527,0
40.549,-73.519,0
40.549,-73.51,0
40.549,-73.502,0
40.549,-73.494,0
40.549,-73.485,0
40.549,-73.477,0
40.549,-73.468,0
40.549,-73.46,0
40.549,-73.452,0
40.549,-73.443,0
40.549,-73.435,0
40.549,-73.426,0
40.549,-73.418,0
40.549,-73.41,0
40.549,-73.401,0
40.549,-73.393,0
40.549,-73.384,0
40.549,-73.376,0
40.549,-73.368,0
40.549,-73.359,0
40.549,-73.351,0
40.549,-73.343,0
40.549,-73.334,0
40.549,-73.326,0
40.549,-73.317,0
40.549,-73.309,0
40.549,-73.301,0
40.549,-73.292,0
40.549,-73.284,0
40.549,-73.275,0
40.549,-73.267,0
40.549,-73.259,0
40.549,-73.25,0
40.549,-73.242,0
40.549,-73.234,0
40.549,-73.225,0
40.549,-73.217,0
40.549,-73.208,0
40.549,-73.2,0
40.549,-73.192,0
40.549,-73.183,0
40.555,-74.248,2.0745
40.555,-74.24,2.1479
40.555,-74.232,2.3441
40.555,-74.223,2.6247
40.555,-74.215,2.9355
40.555,-74.206,3.2173
40.555,-74.198,3.4177
40.555,-74.19,3.5026
40.555,-74.181,3.4635
40.555,-74.173,3.3199
40.555,-74.164,3.1146
40.555,-74.156,2.9043
40.555,-74.148,2.7459
40.555,-74.139,2.683
40.555,-74.131,2.7357
40.555,-74.122,2.8958
40.555,-74.114,3.1295
40.555,-74.106,3.3864
40.555,-74.097,3.613
40.555,-74.089,3.7662
40.555,-74.081,3.8245
40.555,-74.072,3.7929
40.555,-74.064,3.7003
40.555,-74.055,3.59
40.555,-74.047,3.5068
40.555,-74.039,3.4835
40.555,-74.03,3.5306
40.555,-74.022,3.6326
40.555,-74.013,3.7525
40.555,-74.005,3.841
40.555,-73.997,3.8508
40.555,-73.988,3.7502
40.555,-73.98,3.5319
40.555,-73.972,3.2168
40.555,-73.963,2.8494
40.555,-73.955,2.4882
40.555,-73.946,2.1925
40.555,-73.938,2.0097
40.555,-73.93,1.9662
40.555,-73.921,2.063
40.555,-73.913,2.2781
40.555,-73.904,2.5728
40.555,-73.896,2.9009
40.555,-73.888,3.2184
40.555,-73.879,3.4903
40.555,-73.871,3.6948
40.555,-73.863,3.823
40.555,-73.854,3.8761
40.555,-73.846,3.8609
40.555,-73.837,3.7853
40.555,-73.829,3.6545
40.555,-73.821,3.4704
40.555,-73.812,3.2312
40.555,-73.804,2.9343
40.555,-73.795,2.5786
40.555,-73.787,2.1671
40.555,-73.779,1.7089
40.555,-73.77,1.2189
40.555,-73.762,0.71712
40.555,-73.753,0.22622
40.555,-73.745,0
40.555,-73.737,0
40.555,-73.728,0
40.555,-73.72,0
40.555,-73.712,0
40.555,-73.703,0
40.555,-73.695,0
40.555,-73.686,0
40.555,-73.678,0
40.555,-73.67,0
40.555,-73.661,0
40.555,-73.653,0
40.555,-73.644,0
40.555,-73.636,0
40.555,-73.628,0
40.555,-73.619,0
40.555,-73.611,0
40.555,-73.603,0
40.555,-73.594,0
40.555,-73.586,0
40.555,-73.577,0
40.555,-73.569,0
40.555,-73.561,0
40.555,-73.552,0
40.555,-73.544,0
40.555,-73.535,0
40.555,-73.527,0
40.555,-73.519,0
40.555,-73.51,0
40.555,-73.502,0
40.555,-73.494,0
40.555,-73.485,0
40.555,-73.477,0
40.555,-73.468,0
40.555,-73.46,0
40.555,-73.452,0
40.555,-73.443,0
40.555,-73.435,0
40.555,-73.426,0
40.555,-73.418,0
40.555,-73.41,0
40.555,-73.401,0
40.555,-73.393,0
40.555,-73.384,0
40.555,-73.376,0
40.555,-73.368,0
40.555,-73.359,0
40.555,-73.351,0
40.555,-73.343,0
40.555,-73.334,0
40.555,-73.326,0
40.555,-73.317,0
40.555,-73.309,0
40.555,-73.301,0
40.555,-73.292,0
40.555,-73.284,0
40.555,-73.275,0
40.555,-73.267,0
40.555,-73.259,0
40.555,-73.25,0
40.555,-73.242,0
40.555,-73.234,0
40.555,-73.225,0
40.555,-73.217,0
40.555,-73.208,0
40.555,-73.2,0
40.555,-73.192,0
40.555,-73.183,0
40.562,-74.248,1.567
40.562,-74.24,1.7361
40.562,-74.232,2.0275
40.562,-74.223,2.3967
40.562,-74.215,2.7842
40.562,-74.206,3.127
40.562,-74.198,3.3705
40.562,-74.19,3.4803
40.562,-74.181,3.4497
40.562,-74.173,3.301
40.562,-74.164,3.0812
40.562,-74.156,2.8512
40.562,-74.148,2.6717
40.562,-74.139,2.589
40.562,-74.131,2.6246
40.562,-74.122,2.77
40.562,-74.114,2.9898
40.562,-74.106,3.2317
40.562,-74.097,3.44
40.562,-74.089,3.5705
40.562,-74.081,3.6021
40.562,-74.072,3.5418
40.562,-74.064,3.4217
40.562,-74.055,3.2895
40.562,-74.047,3.1943
40.562,-74.039,3.1721
40.562,-74.03,3.2354
40.562,-74.022,3.3689
40.562,-74.013,3.5336
40.562,-74.005,3.6773
40.562,-73.997,3.7491
40.562,-73.988,3.7131
40.562,-73.98,3.5588
40.562,-73.972,3.304
40.562,-73.963,2.9905
40.562,-73.955,2.6745
40.562,-73.946,2.4131
40.562,-73.938,2.2513
40.562,-73.93,2.2134
40.562,-73.921,2.2991
40.562,-73.913,2.4863
40.562,-73.904,2.7381
40.562,-73.896,3.012
40.562,-73.888,3.2697
40.562,-73.879,3.4836
40.562,-73.871,3.6393
40.562,-73.863,3.7349
40.562,-73.854,3.7772
40.562,-73.846,3.776
40.562,-73.837,3.7393
40.562,-73.829,3.6696
40.562,-73.821,3.5637
40.562,-73.812,3.413
40.562,-73.804,3.2073
40.562,-73.795,2.9381
40.562,-73.787,2.6023
40.562,-73.779,2.2037
40.562,-73.77,1.7545
40.562,-73.762,1.2734
40.562,-73.753,0.78343
40.562,-73.745,0.30941
40.562,-73.737,0
40.562,-73.728,0
40.562,-73.72,0
40.562,-73.712,0
40.562,-73.703,0
40.562,-73.695,0
40.562,-73.686,0
40.562,-73.678,0
40.562,-73.67,0
40.562,-73.661,0
40.562,-73.653,0
40.562,-73.644,0
40.562,-73.636,0
40.562,-73.628,0
40.562,-73.619,0
40.562,-73.611,0
40.562,-73.603,0
40.562,-73.594,0
40.562,-73.586,0
40.562,-73.577,0
40.562,-73.569,0
40.562,-73.561,0
40.562,-73.552,0
40.562,-73.544,0
40.562,-73.535,0
40.562,-73.527,0
40.562,-73.519,0
40.562,-73.51,0
40.562,-73.502,0
40.562,-73.494,0
40.562,-73.485,0
40.562,-73.477,0
40.562,-73.468,0
40.562,-73.46,0
40.562,-73.452,0
40.562,-73.443,0
40.562,-73.435,0
40.562,-73.426,0
40.562,-73.418,0
40.562,-73.41,0
40.562,-73.401,0
40.562,-73.393,0
40.562,-73.384,0
40.562,-73.376,0
40.562,-73.368,0
40.562,-73.359,0
40.562,-73.351,0
40.562,-73.343,0
40.562,-73.334,0
40.562,-73.326,0
40.562,-73.317,0
40.562,-73.309,0
40.562,-73.301,0
40.562,-73.292,0
40.562,-73.284,0
